2143,Country:alpha-2,TWN,TW
2144,Country:alpha-3,TWN,TWN
2145,Country:country-code,TWN,158
2146,Country:iso_3166-2,TWN,ISO 3166-2:TW
2147,Country:region,TWN,Asia
2148,Country:sub-region,TWN,Eastern Asia
2149,Country:region-code,TWN,142
2150,Country:sub-region-code,TWN,030
2151,Country:name,TJK,Tajikistan
2152,Country:alpha-2,TJK,TJ
2153,Country:alpha-3,TJK,TJK
2154,Country:country-code,TJK,762
2155,Country:iso_3166-2,TJK,ISO 3166-2:TJ
2156,Country:region,TJK,Asia
2157,Country:sub-region,TJK,Central Asia
2158,Country:region-code,TJK,142
2159,Country:sub-region-code,TJK,143
2160,Country:name,TZA,Tanzania, United Republic of
2161,Country:alpha-2,TZA,TZ
2162,Country:alpha-3,TZA,TZA
2163,Country:country-code,TZA,834
2164,Country:iso_3166-2,TZA,ISO 3166-2:TZ
2165,Country:region,TZA,Africa
2166,Country:sub-region,TZA,Sub-Saharan Africa
2167,Country:intermediate-region,TZA,Eastern Africa
2168,Country:region-code,TZA,002
2169,Country:sub-region-code,TZA,202
2170,Country:intermediate-region-code,TZA,014
2171,Country:name,THA,Thailand
2172,Country:alpha-2,THA,TH
2173,Country:alpha-3,THA,THA
2174,Country:country-code,THA,764
2175,Country:iso_3166-2,THA,ISO 3166-2:TH
2176,Country:region,THA,Asia
2177,Country:sub-region,THA,South-eastern Asia
2178,Country:region-code,THA,142
2179,Country:sub-region-code,THA,035
2180,Country:name,TLS,Timor-Leste
2181,Country:alpha-2,TLS,TL
2182,Country:alpha-3,TLS,TLS
2183,Country:country-code,TLS,626
2184,Country:iso_3166-2,TLS,ISO 3166-2:TL
2185,Country:region,TLS,Asia
2186,Country:sub-region,TLS,South-eastern Asia
2187,Country:region-code,TLS,142
2188,Country:sub-region-code,TLS,035
2189,Country:name,TGO,Togo
2190,Country:alpha-2,TGO,TG
2191,Country:alpha-3,TGO,TGO
2192,Country:country-code,TGO,768
2193,Country:iso_3166-2,TGO,ISO 3166-2:TG
2194,Country:region,TGO,Africa
2195,Country:sub-region,TGO,Sub-Saharan Africa
2196,Country:intermediate-region,TGO,Western Africa
2197,Country:region-code,TGO,002
2198,Country:sub-region-code,TGO,202
2199,Country:intermediate-region-code,TGO,011
2200,Country:name,TKL,Tokelau
2201,Country:alpha-2,TKL,TK
2202,Country:alpha-3,TKL,TKL
2203,Country:country-code,TKL,772
2204,Country:iso_3166-2,TKL,ISO 3166-2:TK
2205,Country:region,TKL,Oceania
2206,Country:sub-region,TKL,Polynesia
2207,Country:region-code,TKL,009
2208,Country:sub-region-code,TKL,061
2209,Country:name,TON,Tonga
2210,Country:alpha-2,TON,TO
2211,Country:alpha-3,TON,TON
2212,Country:country-code,TON,776
2213,Country:iso_3166-2,TON,ISO 3166-2:TO
2214,Country:region,TON,Oceania
2215,Country:sub-region,TON,Polynesia
2216,Country:region-code,TON,009
2217,Country:sub-region-code,TON,061
2218,Country:name,TTO,Trinidad and Tobago
2219,Country:alpha-2,TTO,TT
2220,Country:alpha-3,TTO,TTO
2221,Country:country-code,TTO,780
2222,Country:iso_3166-2,TTO,ISO 3166-2:TT
2223,Country:region,TTO,Americas
2224,Country:sub-region,TTO,Latin America and the Caribbean
2225,Country:intermediate-region,TTO,Caribbean
2226,Country:region-code,TTO,019
2227,Country:sub-region-code,TTO,419
2228,Country:intermediate-region-code,TTO,029
2229,Country:name,TUN,Tunisia
2230,Country:alpha-2,TUN,TN
2231,Country:alpha-3,TUN,TUN
2232,Country:country-code,TUN,788
2233,Country:iso_3166-2,TUN,ISO 3166-2:TN
2234,Country:region,TUN,Africa
2235,Country:sub-region,TUN,Northern Africa
2236,Country:region-code,TUN,002
2237,Country:sub-region-code,TUN,015
2238,Country:name,TUR,Turkey
2239,Country:alpha-2,TUR,TR
2240,Country:alpha-3,TUR,TUR
2241,Country:country-code,TUR,792
2242,Country:iso_3166-2,TUR,ISO 3166-2:TR
2243,Country:region,TUR,Asia
2244,Country:sub-region,TUR,Western Asia
2245,Country:region-code,TUR,142
2246,Country:sub-region-code,TUR,145
2247,Country:name,TKM,Turkmenistan
2248,Country:alpha-2,TKM,TM
2249,Country:alpha-3,TKM,TKM
2250,Country:country-code,TKM,795
2251,Country:iso_3166-2,TKM,ISO 3166-2:TM
2252,Country:region,TKM,Asia
2253,Country:sub-region,TKM,Central Asia
2254,Country:region-code,TKM,142
2255,Country:sub-region-code,TKM,143
2256,Country:name,TCA,Turks and Caicos Islands
2257,Country:alpha-2,TCA,TC
2258,Country:alpha-3,TCA,TCA
2259,Country:country-code,TCA,796
2260,Country:iso_3166-2,TCA,ISO 3166-2:TC
2261,Country:region,TCA,Americas
2262,Country:sub-region,TCA,Latin America and the Caribbean
2263,Country:intermediate-region,TCA,Caribbean
2264,Country:region-code,TCA,019
2265,Country:sub-region-code,TCA,419
2266,Country:intermediate-region-code,TCA,029
2267,Country:name,TUV,Tuvalu
2268,Country:alpha-2,TUV,TV
2269,Country:alpha-3,TUV,TUV
2270,Country:country-code,TUV,798
2271,Country:iso_3166-2,TUV,ISO 3166-2:TV
2272,Country:region,TUV,Oceania
2273,Country:sub-region,TUV,Polynesia
2274,Country:region-code,TUV,009
2275,Country:sub-region-code,TUV,061
2276,Country:name,UGA,Uganda
2277,Country:alpha-2,UGA,UG
2278,Country:alpha-3,UGA,UGA
2279,Country:country-code,UGA,800
2280,Country:iso_3166-2,UGA,ISO 3166-2:UG
2281,Country:region,UGA,Africa
2282,Country:sub-region,UGA,Sub-Saharan Africa
2283,Country:intermediate-region,UGA,Eastern Africa
2284,Country:region-code,UGA,002
2285,Country:sub-region-code,UGA,202
2286,Country:intermediate-region-code,UGA,014
2287,Country:name,UKR,Ukraine
2288,Country:alpha-2,UKR,UA
2289,Country:alpha-3,UKR,UKR
2290,Country:country-code,UKR,804
2291,Country:iso_3166-2,UKR,ISO 3166-2:UA
2292,Country:region,UKR,Europe
2293,Country:sub-region,UKR,Eastern Europe
2294,Country:region-code,UKR,150
2295,Country:sub-region-code,UKR,151
2296,Country:name,ARE,United Arab Emirates
2297,Country:alpha-2,ARE,AE
2298,Country:alpha-3,ARE,ARE
2299,Country:country-code,ARE,784
2300,Country:iso_3166-2,ARE,ISO 3166-2:AE
2301,Country:region,ARE,Asia
2302,Country:sub-region,ARE,Western Asia
2303,Country:region-code,ARE,142
2304,Country:sub-region-code,ARE,145
2305,Country:name,GBR,United Kingdom of Great Britain and Northern Ireland
2306,Country:alpha-2,GBR,GB
2307,Country:alpha-3,GBR,GBR
2308,Country:country-code,GBR,826
2309,Country:iso_3166-2,GBR,ISO 3166-2:GB
2310,Country:region,GBR,Europe
2311,Country:sub-region,GBR,Northern Europe
2312,Country:region-code,GBR,150
2313,Country:sub-region-code,GBR,154
2314,Country:name,USA,United States of America
2315,Country:alpha-2,USA,US
2316,Country:alpha-3,USA,USA
2317,Country:country-code,USA,840
2318,Country:iso_3166-2,USA,ISO 3166-2:US
2319,Country:region,USA,Americas
2320,Country:sub-region,USA,Northern America
2321,Country:region-code,USA,019
2322,Country:sub-region-code,USA,021
2323,Country:name,UMI,United States Minor Outlying Islands
2324,Country:alpha-2,UMI,UM
2325,Country:alpha-3,UMI,UMI
2326,Country:country-code,UMI,581
2327,Country:iso_3166-2,UMI,ISO 3166-2:UM
2328,Country:region,UMI,Oceania
2329,Country:sub-region,UMI,Micronesia
2330,Country:region-code,UMI,009
2331,Country:sub-region-code,UMI,057
2332,Country:name,URY,Uruguay
2333,Country:alpha-2,URY,UY
2334,Country:alpha-3,URY,URY
2335,Country:country-code,URY,858
2336,Country:iso_3166-2,URY,ISO 3166-2:UY
2337,Country:region,URY,Americas
2338,Country:sub-region,URY,Latin America and the Caribbean
2339,Country:intermediate-region,URY,South America
2340,Country:region-code,URY,019
2341,Country:sub-region-code,URY,419
2342,Country:intermediate-region-code,URY,005
2343,Country:name,UZB,Uzbekistan
2344,Country:alpha-2,UZB,UZ
2345,Country:alpha-3,UZB,UZB
2346,Country:country-code,UZB,860
2347,Country:iso_3166-2,UZB,ISO 3166-2:UZ
2348,Country:region,UZB,Asia
2349,Country:sub-region,UZB,Central Asia
2350,Country:region-code,UZB,142
2351,Country:sub-region-code,UZB,143
2352,Country:name,VUT,Vanuatu
2353,Country:alpha-2,VUT,VU
2354,Country:alpha-3,VUT,VUT
2355,Country:country-code,VUT,548
2356,Country:iso_3166-2,VUT,ISO 3166-2:VU
2357,Country:region,VUT,Oceania
2358,Country:sub-region,VUT,Melanesia
2359,Country:region-code,VUT,009
2360,Country:sub-region-code,VUT,054
2361,Country:name,VEN,Venezuela (Bolivarian Republic of)
2362,Country:alpha-2,VEN,VE
2363,Country:alpha-3,VEN,VEN
2364,Country:country-code,VEN,862
2365,Country:iso_3166-2,VEN,ISO 3166-2:VE
2366,Country:region,VEN,Americas
2367,Country:sub-region,VEN,Latin America and the Caribbean
2368,Country:intermediate-region,VEN,South America
2369,Country:region-code,VEN,019
2370,Country:sub-region-code,VEN,419
2371,Country:intermediate-region-code,VEN,005
2372,Country:name,VNM,Viet Nam
2373,Country:alpha-2,VNM,VN
2374,Country:alpha-3,VNM,VNM
2375,Country:country-code,VNM,704
2376,Country:iso_3166-2,VNM,ISO 3166-2:VN
2377,Country:region,VNM,Asia
2378,Country:sub-region,VNM,South-eastern Asia
2379,Country:region-code,VNM,142
2380,Country:sub-region-code,VNM,035
2381,Country:name,VGB,Virgin Islands (British)
2382,Country:alpha-2,VGB,VG
2383,Country:alpha-3,VGB,VGB
2384,Country:country-code,VGB,092
2385,Country:iso_3166-2,VGB,ISO 3166-2:VG
2386,Country:region,VGB,Americas
2387,Country:sub-region,VGB,Latin America and the Caribbean
2388,Country:intermediate-region,VGB,Caribbean
2389,Country:region-code,VGB,019
2390,Country:sub-region-code,VGB,419
2391,Country:intermediate-region-code,VGB,029
2392,Country:name,VIR,Virgin Islands (U.S.)
2393,Country:alpha-2,VIR,VI
2394,Country:alpha-3,VIR,VIR
2395,Country:country-code,VIR,850
2396,Country:iso_3166-2,VIR,ISO 3166-2:VI
2397,Country:region,VIR,Americas
2398,Country:sub-region,VIR,Latin America and the Caribbean
2399,Country:intermediate-region,VIR,Caribbean
2400,Country:region-code,VIR,019
2401,Country:sub-region-code,VIR,419
2402,Country:intermediate-region-code,VIR,029
2403,Country:name,WLF,Wallis and Futuna
2404,Country:alpha-2,WLF,WF
2405,Country:alpha-3,WLF,WLF
2406,Country:country-code,WLF,876
2407,Country:iso_3166-2,WLF,ISO 3166-2:WF
2408,Country:region,WLF,Oceania
2409,Country:sub-region,WLF,Polynesia
2410,Country:region-code,WLF,009
2411,Country:sub-region-code,WLF,061
2412,Country:name,ESH,Western Sahara
2413,Country:alpha-2,ESH,EH
2414,Country:alpha-3,ESH,ESH
2415,Country:country-code,ESH,732
2416,Country:iso_3166-2,ESH,ISO 3166-2:EH
2417,Country:region,ESH,Africa
2418,Country:sub-region,ESH,Northern Africa
2419,Country:region-code,ESH,002
2420,Country:sub-region-code,ESH,015
2421,Country:name,YEM,Yemen
2422,Country:alpha-2,YEM,YE
2423,Country:alpha-3,YEM,YEM
2424,Country:country-code,YEM,887
2425,Country:iso_3166-2,YEM,ISO 3166-2:YE
2426,Country:region,YEM,Asia
2427,Country:sub-region,YEM,Western Asia
2428,Country:region-code,YEM,142
2429,Country:sub-region-code,YEM,145
2430,Country:name,ZMB,Zambia
2431,Country:alpha-2,ZMB,ZM
2432,Country:alpha-3,ZMB,ZMB
2433,Country:country-code,ZMB,894
2434,Country:iso_3166-2,ZMB,ISO 3166-2:ZM
2435,Country:region,ZMB,Africa
2436,Country:sub-region,ZMB,Sub-Saharan Africa
2437,Country:intermediate-region,ZMB,Eastern Africa
2438,Country:region-code,ZMB,002
2439,Country:sub-region-code,ZMB,202
2440,Country:intermediate-region-code,ZMB,014
2441,Country:name,ZWE,Zimbabwe
2442,Country:alpha-2,ZWE,ZW
2443,Country:alpha-3,ZWE,ZWE
2444,Country:country-code,ZWE,716
2445,Country:iso_3166-2,ZWE,ISO 3166-2:ZW
2446,Country:region,ZWE,Africa
2447,Country:sub-region,ZWE,Sub-Saharan Africa
2448,Country:intermediate-region,ZWE,Eastern Africa
2449,Country:region-code,ZWE,002
2450,Country:sub-region-code,ZWE,202
2451,Country:intermediate-region-code,ZWE,014
